id,x,y
13150,45633.3,9850
13151,45633.3,9866.67
13152,45633.3,9900
13153,45633.3,9933.33
13154,45633.3,9983.33
13155,45634.2,13910
13156,45635.3,12083.3
13157,45635.6,12257.2
13158,45635.8,13053.9
13159,45636.1,12441.9
13160,45637.2,12416.1
13161,45637.5,13838.6
13162,45640.8,12075.3
13163,45641.7,12190.3
13164,45641.7,12320
13165,45641.9,12119.2
13166,45643.9,12294.4
13167,45643.9,13863.9
13168,45644.2,12513.1
13169,45644.2,12787.2
13170,45644.7,12201.4
13171,45645.6,12484.4
13172,45645.8,12870.6
13173,45646.4,12825
13174,45647.2,12653.1
13175,45648.1,12166.7
13176,45648.3,12359.2
13177,45648.6,13780
13178,45650,10050
13179,45650,10200
13180,45650,10233.3
13181,45650,10383.3
13182,45650,10416.7
13183,45650,10500
13184,45650,10600
13185,45650,10900
13186,45650,10950
13187,45650,11050
13188,45650,11116.7
13189,45650,11250
13190,45650,11300
13191,45650,11333.3
13192,45650,11366.7
13193,45650,11400
13194,45650,11483.3
13195,45650,11533.3
13196,45650,11550
13197,45650,11600
13198,45650,11633.3
13199,45650,11666.7
13200,45650,11716.7
13201,45650,11783.3
13202,45650,11816.7
13203,45650,11850
13204,45650,12333.3
13205,45650,12350
13206,45650,12700
13207,45650,12983.3
13208,45650,13000
13209,45650,13783.3
13210,45650,13800
13211,45650,7200
13212,45650,7250
13213,45650,7683.33
13214,45650,8016.67
13215,45650,8366.67
13216,45650,8500
13217,45650,8600
13218,45650,8633.33
13219,45650,8883.33
13220,45650,8966.67
13221,45650,9033.33
13222,45650,9083.33
13223,45650,9133.33
13224,45650,9150
13225,45650,9200
13226,45650,9250
13227,45650,9316.67
13228,45650,9350
13229,45650,9383.33
13230,45650,9466.67
13231,45650,9600
13232,45650,9616.67
13233,45650,9766.67
13234,45650,9950
13235,45651.9,12432.8
13236,45653.1,12540.6
13237,45655,13101.4
13238,45656.1,12300.3
13239,45657.8,12417.5
13240,45657.8,13057.5
13241,45658.3,12608.1
13242,45658.9,13841.1
13243,45659.4,12038.9
13244,45659.4,12802.8
13245,45660.6,12162.5
13246,45660.6,12945
13247,45660.8,12075.6
13248,45661.1,12747.5
13249,45661.7,12529.7
13250,45661.9,12688.6
13251,45662.2,13003.6
13252,45665,12353.3
13253,45665.8,13850.3
13254,45666.1,12095.3
13255,45666.4,12010.6
13256,45666.7,10016.7
13257,45666.7,10333.3
13258,45666.7,10633.3
13259,45666.7,10900
13260,45666.7,11233.3
13261,45666.7,11266.7
13262,45666.7,11466.7
13263,45666.7,11916.7
13264,45666.7,11966.7
13265,45666.7,12245
13266,45666.7,12500
13267,45666.7,12583.3
13268,45666.7,13000
13269,45666.7,13750
13270,45666.7,13766.7
13271,45666.7,13783.3
13272,45666.7,13800
13273,45666.7,13816.7
13274,45666.7,7233.33
13275,45666.7,7666.67
13276,45666.7,7700
13277,45666.7,8000
13278,45666.7,8166.67
13279,45666.7,8400
13280,45666.7,8633.33
13281,45666.7,8733.33
13282,45666.7,8783.33
13283,45666.7,8866.67
13284,45666.7,8883.33
13285,45666.7,9050
13286,45666.7,9150
13287,45666.7,9250
13288,45666.7,9366.67
13289,45666.7,9383.33
13290,45666.7,9433.33
13291,45666.7,9483.33
13292,45666.7,9633.33
13293,45666.7,9683.33
13294,45666.7,9783.33
13295,45666.7,9933.33
13296,45666.7,9950
13297,45670.3,13106.7
13298,45673.3,12330
13299,45673.6,13064.2
13300,45673.6,13765.3
13301,45674.2,12163.9
13302,45674.2,13822.8
13303,45674.7,13800.3
13304,45677.2,12753.3
13305,45678.3,12099.7
13306,45678.3,12488.3
13307,45678.3,13402.5
13308,45678.6,13386.9
13309,45679.2,12402.8
13310,45680.3,12588.3
13311,45680.6,12288.3
13312,45683.1,13751.9
13313,45683.3,10083.3
13314,45683.3,10183.3
13315,45683.3,10400
13316,45683.3,10500
13317,45683.3,10666.7
13318,45683.3,10733.3
13319,45683.3,10850
13320,45683.3,10883.3
13321,45683.3,11066.7
13322,45683.3,11183.3
13323,45683.3,11333.3
13324,45683.3,11366.7
13325,45683.3,11416.7
13326,45683.3,11500
13327,45683.3,11550
13328,45683.3,11633.3
13329,45683.3,11666.7
13330,45683.3,11683.3
13331,45683.3,11750
13332,45683.3,11800
13333,45683.3,11850
13334,45683.3,11883.3
13335,45683.3,12316.7
13336,45683.3,12500
13337,45683.3,12583.3
13338,45683.3,13050
13339,45683.3,13066.7
13340,45683.3,13766.7
13341,45683.3,7100
13342,45683.3,7133.33
13343,45683.3,7333.33
13344,45683.3,7633.33
13345,45683.3,7650
13346,45683.3,7850
13347,45683.3,7950
13348,45683.3,8183.33
13349,45683.3,8216.67
13350,45683.3,8250
13351,45683.3,8316.67
13352,45683.3,8333.33
13353,45683.3,8600
13354,45683.3,8700
13355,45683.3,8733.33
13356,45683.3,8933.33
13357,45683.3,8950
13358,45683.3,9050
13359,45683.3,9116.67
13360,45683.3,9233.33
13361,45683.3,9266.67
13362,45683.3,9433.33
13363,45683.3,9466.67
13364,45683.3,9533.33
13365,45683.3,9550
13366,45683.3,9616.67
13367,45683.3,9716.67
13368,45683.3,9766.67
13369,45683.3,9833.33
13370,45683.3,9850
13371,45683.6,12377.2
13372,45684.7,12121.7
13373,45687.2,12016.4
13374,45687.2,12702.2
13375,45687.2,13786.9
13376,45688.3,12181.9
13377,45689.2,12636.7
13378,45691.4,12322.2
13379,45691.9,12530.3
13380,45692.2,13148.1
13381,45693.9,12713.6
13382,45695.3,12041.4
13383,45695.8,12057.8
13384,45696.1,12668.6
13385,45696.4,12227.2
13386,45697.2,12457.5
13387,45697.2,13829.2
13388,45698.6,13028.1
13389,45698.9,12225.6
13390,45698.9,13045.8
13391,45699.4,12573.1
13392,45700,10050
13393,45700,10066.7
13394,45700,10183.3
13395,45700,10216.7
13396,45700,10316.7
13397,45700,10383.3
13398,45700,10400
13399,45700,10683.3
13400,45700,10766.7
13401,45700,10900
13402,45700,11216.7
13403,45700,11416.7
13404,45700,11483.3
13405,45700,11516.7
13406,45700,11566.7
13407,45700,11583.3
13408,45700,11633.3
13409,45700,11716.7
13410,45700,11750
13411,45700,11800
13412,45700,11933.3
13413,45700,12350
13414,45700,12450
13415,45700,12550
13416,45700,12700
13417,45700,12983.3
13418,45700,13083.3
13419,45700,13733.3
13420,45700,13783.3
13421,45700,7150
13422,45700,7183.33
13423,45700,7233.33
13424,45700,7300
13425,45700,7433.33
13426,45700,7666.67
13427,45700,7683.33
13428,45700,7700
13429,45700,7950
13430,45700,8183.33
13431,45700,8216.67
13432,45700,8466.67
13433,45700,8766.67
13434,45700,8800
13435,45700,8866.67
13436,45700,8883.33
13437,45700,9000
13438,45700,9033.33
13439,45700,9083.33
13440,45700,9100
13441,45700,9183.33
13442,45700,9200
13443,45700,9233.33
13444,45700,9283.33
13445,45700,9316.67
13446,45700,9416.67
13447,45700,9466.67
13448,45700,9533.33
13449,45700,9550
13450,45700,9583.33
13451,45700,9716.67
13452,45701.9,12290.6
13453,45703.3,12095
13454,45703.6,12255.8
13455,45703.6,12369.7
13456,45703.6,12881.7
13457,45705,12488.3
13458,45705.3,13714.7
13459,45706.4,12141.7
13460,45706.7,12425.3
13461,45707.2,12224.2
13462,45707.2,12348.3
13463,45709.2,13712.5
13464,45709.2,13762.2
13465,45710.3,13729.4
13466,45710.8,12313.1
13467,45711.7,12611.1
13468,45711.9,12942.5
13469,45713.1,12195.6
13470,45713.3,12257.5
13471,45713.9,13511.1
13472,45715,13014.2
13473,45715.8,12464.4
13474,45715.8,13051.9
13475,45715.8,13807.2
13476,45716.1,12276.7
13477,45716.7,10016.7
13478,45716.7,10066.7
13479,45716.7,10083.3
13480,45716.7,10100
13481,45716.7,10266.7
13482,45716.7,10333.3
13483,45716.7,10783.3
13484,45716.7,11066.7
13485,45716.7,11183.3
13486,45716.7,11300
13487,45716.7,11350
13488,45716.7,11433.3
13489,45716.7,11450
13490,45716.7,11483.3
13491,45716.7,11666.7
13492,45716.7,11750
13493,45716.7,11816.7
13494,45716.7,11850
13495,45716.7,11866.7
13496,45716.7,11983.3
13497,45716.7,12033.3
13498,45716.7,12516.7
13499,45716.7,12600
13500,45716.7,12783.3
13501,45716.7,13766.7
13502,45716.7,14100
13503,45716.7,6900
13504,45716.7,6950
13505,45716.7,7033.33
13506,45716.7,7133.33
13507,45716.7,7166.67
13508,45716.7,7283.33
13509,45716.7,7316.67
13510,45716.7,7400
13511,45716.7,7433.33
13512,45716.7,7666.67
13513,45716.7,7683.33
13514,45716.7,7883.33
13515,45716.7,8233.33
13516,45716.7,8266.67
13517,45716.7,8633.33
13518,45716.7,8650
13519,45716.7,8700
13520,45716.7,8866.67
13521,45716.7,8900
13522,45716.7,8983.33
13523,45716.7,9333.33
13524,45716.7,9416.67
13525,45716.7,9500
13526,45716.7,9583.33
13527,45716.7,9666.67
13528,45716.7,9700
13529,45716.7,9733.33
13530,45716.7,9866.67
13531,45716.7,9883.33
13532,45717.2,12673.6
13533,45718.1,12401.7
13534,45718.3,13811.7
13535,45718.6,12152.8
13536,45718.6,12206.7
13537,45720.3,13240.6
13538,45720.6,12011.9
13539,45721.4,12526.4
13540,45722.2,13047.8
13541,45722.5,12330.8
13542,45722.5,13013.1
13543,45723.6,13791.7
13544,45726.1,12114.4
13545,45726.4,12395.6
13546,45726.4,13729.4
13547,45726.4,13763.6
13548,45726.9,12287.5
13549,45728.1,13495
13550,45728.3,13395
13551,45730.3,12580.3
13552,45731.4,12302.2
13553,45731.9,12784.2
13554,45733.1,12956.7
13555,45733.3,10033.3
13556,45733.3,10083.3
13557,45733.3,10183.3
13558,45733.3,10333.3
13559,45733.3,10433.3
13560,45733.3,10483.3
13561,45733.3,10566.7
13562,45733.3,10716.7
13563,45733.3,10933.3
13564,45733.3,10950
13565,45733.3,11066.7
13566,45733.3,11183.3
13567,45733.3,11250
13568,45733.3,11383.3
13569,45733.3,11483.3
13570,45733.3,11616.7
13571,45733.3,11716.7
13572,45733.3,11750
13573,45733.3,11800
13574,45733.3,11916.7
13575,45733.3,11983.3
13576,45733.3,12000
13577,45733.3,12516.7
13578,45733.3,12600
13579,45733.3,12650
13580,45733.3,12966.7
13581,45733.3,13516.7
13582,45733.3,13733.3
13583,45733.3,7083.33
13584,45733.3,7333.33
13585,45733.3,7350
13586,45733.3,7416.67
13587,45733.3,7450
13588,45733.3,7583.33
13589,45733.3,7716.67
13590,45733.3,7750
13591,45733.3,8316.67
13592,45733.3,8416.67
13593,45733.3,8450
13594,45733.3,8633.33
13595,45733.3,8750
13596,45733.3,8800
13597,45733.3,8816.67
13598,45733.3,8833.33
13599,45733.3,8900
13600,45733.3,8983.33
13601,45733.3,9066.67
13602,45733.3,9133.33
13603,45733.3,9183.33
13604,45733.3,9233.33
13605,45733.3,9316.67
13606,45733.3,9366.67
13607,45733.3,9400
13608,45733.3,9450
13609,45733.3,9483.33
13610,45733.3,9516.67
13611,45733.3,9566.67
13612,45733.3,9616.67
13613,45733.3,9716.67
13614,45733.3,9733.33
13615,45734.7,13692.8
13616,45735,12680.8
13617,45735.3,12428.3
13618,45735.6,12920
13619,45736.4,13748.6
13620,45736.7,12313.3
13621,45736.7,12850
13622,45737.8,12065.3
13623,45738.3,12233.6
13624,45738.3,12547.5
13625,45739.4,12369.4
13626,45740,12475.6
13627,45740.8,12514.7
13628,45741.4,13088.6
13629,45741.7,13004.4
13630,45742.2,12184.7
13631,45744.4,12082.8
13632,45745.3,12325.6
13633,45746.7,13018.1
13634,45747.5,12771.4
13635,45747.5,13678.6
13636,45747.8,12201.1
13637,45748.3,13730.8
13638,45749.2,13670.6
13639,45750,10233.3
13640,45750,10533.3
13641,45750,10750
13642,45750,11000
13643,45750,11033.3
13644,45750,11133.3
13645,45750,11316.7
13646,45750,11366.7
13647,45750,11416.7
13648,45750,11483.3
13649,45750,11533.3
13650,45750,11566.7
13651,45750,11650
13652,45750,11800
13653,45750,11850
13654,45750,11883.3
13655,45750,11900
13656,45750,12350
13657,45750,12533.3
13658,45750,12733.3
13659,45750,12950
13660,45750,13033.3
13661,45750,13450
13662,45750,13700
13663,45750,13716.7
13664,45750,6966.67
13665,45750,6983.33
13666,45750,7033.33
13667,45750,7066.67
13668,45750,7250
13669,45750,7333.33
13670,45750,7383.33
13671,45750,7466.67
13672,45750,7533.33
13673,45750,7550
13674,45750,7616.67
13675,45750,7650
13676,45750,7733.33
13677,45750,7850
13678,45750,8266.67
13679,45750,8300
13680,45750,8383.33
13681,45750,8433.33
13682,45750,8483.33
13683,45750,8500
13684,45750,8666.67
13685,45750,8683.33
13686,45750,8750
13687,45750,8766.67
13688,45750,8816.67
13689,45750,8900
13690,45750,8983.33
13691,45750,9050
13692,45750,9350
13693,45750,9416.67
13694,45750,9483.33
13695,45750,9566.67
13696,45750,9583.33
13697,45750,9600
13698,45750,9616.67
13699,45750,9650
13700,45750,9750
13701,45750,9900
13702,45750.3,12107.2
13703,45750.6,12671.7
13704,45753.1,12168.6
13705,45753.6,12711.7
13706,45754.4,12391.9
13707,45754.7,12553.6
13708,45755.8,12481.7
13709,45756.1,12889.4
13710,45756.4,12313.6
13711,45756.7,13508.9
13712,45757.5,12919.7
13713,45757.5,13060.3
13714,45757.8,12410.3
13715,45757.8,12760
13716,45758.1,12251.9
13717,45758.1,13238.1
13718,45758.6,13719.2
13719,45759.4,12840.6
13720,45760,12056.1
13721,45760.6,12207.5
13722,45762.2,13692.2
13723,45762.5,12999.4
13724,45763.1,13686.7
13725,45763.3,12521.1
13726,45763.9,12615
13727,45765,12820.6
13728,45765.8,13705.8
13729,45766.1,13633.3
13730,45766.4,13169.2
13731,45766.7,10016.7
13732,45766.7,10483.3
13733,45766.7,10750
13734,45766.7,10800
13735,45766.7,10983.3
13736,45766.7,11100
13737,45766.7,11333.3
13738,45766.7,11366.7
13739,45766.7,11383.3
13740,45766.7,11433.3
13741,45766.7,11450
13742,45766.7,11466.7
13743,45766.7,11483.3
13744,45766.7,11500
13745,45766.7,11550
13746,45766.7,11600
13747,45766.7,11633.3
13748,45766.7,11733.3
13749,45766.7,11766.7
13750,45766.7,11833.3
13751,45766.7,11933.3
13752,45766.7,12382.2
13753,45766.7,12433.3
13754,45766.7,12466.7
13755,45766.7,12550
13756,45766.7,12713.1
13757,45766.7,12883.3
13758,45766.7,13016.7
13759,45766.7,13100
13760,45766.7,13166.7
13761,45766.7,13383.3
13762,45766.7,6983.33
13763,45766.7,7300
13764,45766.7,7500
13765,45766.7,7566.67
13766,45766.7,8050
13767,45766.7,8100
13768,45766.7,8300
13769,45766.7,8450
13770,45766.7,8566.67
13771,45766.7,8583.33
13772,45766.7,8616.67
13773,45766.7,8666.67
13774,45766.7,8816.67
13775,45766.7,8866.67
13776,45766.7,8883.33
13777,45766.7,9000
13778,45766.7,9016.67
13779,45766.7,9050
13780,45766.7,9116.67
13781,45766.7,9166.67
13782,45766.7,9200
13783,45766.7,9300
13784,45766.7,9450
13785,45766.7,9483.33
13786,45766.7,9566.67
13787,45766.7,9600
13788,45766.7,9783.33
13789,45766.7,9833.33
13790,45766.7,9933.33
13791,45768.1,12324.7
13792,45768.1,12637.8
13793,45768.1,13434.7
13794,45768.6,13664.4
13795,45770,12278.6
13796,45770,12893.3
13797,45770.3,13368.3
13798,45772.2,13410.3
13799,45772.5,13025.6
13800,45773.1,12921.7
13801,45773.1,13418.3
13802,45773.1,13601.7
13803,45773.6,12675.8
13804,45774.7,12373.6
13805,45775.3,12038.9
13806,45775.3,12140
13807,45775.3,12838.6
13808,45775.8,12908.3
13809,45775.8,13646.9
13810,45777.8,12266.1
13811,45777.8,12797.2
13812,45778.1,12602.8
13813,45779.2,12540.3
13814,45779.2,13000
13815,45779.4,12415.8
13816,45779.7,13197.5
13817,45779.7,13681.1
13818,45780,12488.1
13819,45780.8,13586.9
13820,45781.9,13361.9
13821,45783.1,12219.2
13822,45783.3,10016.7
13823,45783.3,10083.3
13824,45783.3,10250
13825,45783.3,10483.3
13826,45783.3,10616.7
13827,45783.3,10700
13828,45783.3,11000
13829,45783.3,11100
13830,45783.3,11116.7
13831,45783.3,11200
13832,45783.3,11250
13833,45783.3,11416.7
13834,45783.3,11433.3
13835,45783.3,11500
13836,45783.3,11566.7
13837,45783.3,11616.7
13838,45783.3,11683.3
13839,45783.3,11750
13840,45783.3,11833.3
13841,45783.3,11883.3
13842,45783.3,11933.3
13843,45783.3,12000
13844,45783.3,12116.7
13845,45783.3,12916.7
13846,45783.3,12966.7
13847,45783.3,13033.3
13848,45783.3,13266.7
13849,45783.3,13650
13850,45783.3,6933.33
13851,45783.3,6950
13852,45783.3,6966.67
13853,45783.3,6983.33
13854,45783.3,7050
13855,45783.3,7300
13856,45783.3,7316.67
13857,45783.3,7483.33
13858,45783.3,7533.33
13859,45783.3,7616.67
13860,45783.3,7816.67
13861,45783.3,7950
13862,45783.3,8400
13863,45783.3,8433.33
13864,45783.3,8533.33
13865,45783.3,8650
13866,45783.3,8683.33
13867,45783.3,8800
13868,45783.3,8833.33
13869,45783.3,9033.33
13870,45783.3,9083.33
13871,45783.3,9116.67
13872,45783.3,9333.33
13873,45783.3,9366.67
13874,45783.3,9566.67
13875,45783.3,9633.33
13876,45783.3,9816.67
13877,45783.3,9950
13878,45783.3,9983.33
13879,45783.9,12726.1
13880,45783.9,13543.6
13881,45784.7,13656.9
13882,45785.3,12070.6
13883,45786.7,13084.7
13884,45786.9,13601.7
13885,45787.2,12360.6
13886,45787.2,12470
13887,45787.5,12758.6
13888,45787.5,12893.9
13889,45788.3,13643.3
13890,45788.9,12218.9
13891,45788.9,12726.4
13892,45790,13077.2
13893,45790.3,12032.5
13894,45790.3,12613.9
13895,45791.1,12393.3
13896,45791.1,13411.1
13897,45791.4,12550
13898,45791.7,12993.1
13899,45793.3,13501.7
13900,45793.9,12433.1
13901,45795.8,13081.1
13902,45795.8,13606.4
13903,45796.1,12049.7
13904,45796.1,13532.5
13905,45796.4,12963.6
13906,45796.9,13019.4
13907,45797.5,13466.4
13908,45798.3,12683.9
13909,45798.3,13330.8
13910,45800,10066.7
13911,45800,10100
13912,45800,10266.7
13913,45800,10333.3
13914,45800,10366.7
13915,45800,10950
13916,45800,11100
13917,45800,11166.7
13918,45800,11233.3
13919,45800,11266.7
13920,45800,11350
13921,45800,11450
13922,45800,11600
13923,45800,11900
13924,45800,11983.3
13925,45800,12333.3
13926,45800,12483.3
13927,45800,12650
13928,45800,12766.7
13929,45800,12866.7
13930,45800,12950
13931,45800,13033.3
13932,45800,6883.33
13933,45800,6966.67
13934,45800,6983.33
13935,45800,7566.67
13936,45800,7600
13937,45800,7816.67
13938,45800,7900
13939,45800,7916.67
13940,45800,8016.67
13941,45800,8350
13942,45800,8383.33
13943,45800,8416.67
13944,45800,8583.33
13945,45800,8666.67
13946,45800,8816.67
13947,45800,8833.33
13948,45800,8883.33
13949,45800,8966.67
13950,45800,9116.67
13951,45800,9250
13952,45800,9283.33
13953,45800,9333.33
13954,45800,9400
13955,45800,9433.33
13956,45800,9450
13957,45800,9500
13958,45800,9516.67
13959,45800,9533.33
13960,45800,9600
13961,45800,9666.67
13962,45800,9750
13963,45800,9816.67
13964,45800,9833.33
13965,45800,9850
13966,45800,9883.33
13967,45800,9983.33
13968,45801.4,12170.8
13969,45801.4,12488.6
13970,45801.4,13404.4
13971,45801.7,12341.7
13972,45802.2,12881.4
13973,45802.2,13188.1
13974,45802.2,13348.1
13975,45803.6,13421.4
13976,45803.9,12413.1
13977,45804.4,12894.4
13978,45805.3,12725
13979,45805.3,12968.3
13980,45805.8,12920
13981,45806.1,12842.2
13982,45806.4,13081.1
13983,45806.7,12611.9
13984,45807.2,13503.3
13985,45807.2,13534.2
13986,45807.8,12809.7
13987,45808.6,12391.4
13988,45808.9,12641.9
13989,45808.9,13447.8
13990,45810.8,12231.7
13991,45812.5,12182.5
13992,45812.5,12997.5
13993,45812.5,13161.4
13994,45812.5,13483.6
13995,45813.1,12583.1
13996,45814.7,12342.2
13997,45815,12738.9
13998,45815.3,13262.2
13999,45815.8,12475.6
14000,45815.8,12885.6
14001,45816.1,13465.3
14002,45816.4,12821.4
14003,45816.7,10016.7
14004,45816.7,10066.7
14005,45816.7,10116.7
14006,45816.7,10466.7
14007,45816.7,10783.3
14008,45816.7,10950
14009,45816.7,10966.7
14010,45816.7,11016.7
14011,45816.7,11083.3
14012,45816.7,11133.3
14013,45816.7,11300
14014,45816.7,11366.7
14015,45816.7,11533.3
14016,45816.7,11716.7
14017,45816.7,11800
14018,45816.7,11866.7
14019,45816.7,12283.3
14020,45816.7,12583.3
14021,45816.7,12750
14022,45816.7,13400.6
14023,45816.7,6950
14024,45816.7,6983.33
14025,45816.7,7216.67
14026,45816.7,7233.33
14027,45816.7,7666.67
14028,45816.7,7683.33
14029,45816.7,7933.33
14030,45816.7,8033.33
14031,45816.7,8133.33
14032,45816.7,8250
14033,45816.7,8433.33
14034,45816.7,8616.67
14035,45816.7,8716.67
14036,45816.7,9100
14037,45816.7,9266.67
14038,45816.7,9283.33
14039,45816.7,9383.33
14040,45816.7,9433.33
14041,45816.7,9600
14042,45816.7,9666.67
14043,45816.7,9900
14044,45817.5,12553.6
14045,45818.3,13126.4
14046,45818.3,13581.9
14047,45818.9,12845
14048,45819.2,12695.8
14049,45820,13217.2
14050,45820.8,12668.1
14051,45821.1,12627.2
14052,45821.1,13281.1
14053,45821.1,13338.1
14054,45821.9,13080.8
14055,45822.2,12307.8
14056,45822.2,13446.7
14057,45822.5,12359.2
14058,45823.1,12016.4
14059,45823.1,12206.4
14060,45823.1,12646.7
14061,45823.6,13509.7
14062,45823.9,12054.2
14063,45824.2,13522.8
14064,45824.4,12728.3
14065,45824.7,12534.2
14066,45824.7,12882.5
14067,45825,13221.4
14068,45825.3,13402.2
14069,45825.6,12786.1
14070,45826.1,12961.9
14071,45828.3,12430.6
14072,45828.9,13193.6
14073,45829.4,12235.6
14074,45831.1,12993.3
14075,45832.8,12467.2
14076,45833.3,10083.3
14077,45833.3,10533.3
14078,45833.3,10983.3
14079,45833.3,11066.7
14080,45833.3,11283.3
14081,45833.3,11416.7
14082,45833.3,11433.3
14083,45833.3,11450
14084,45833.3,11500
14085,45833.3,11566.7
14086,45833.3,11683.3
14087,45833.3,11800
14088,45833.3,11866.7
14089,45833.3,11933.3
14090,45833.3,12666.7
14091,45833.3,13033.3
14092,45833.3,13181.4
14093,45833.3,6983.33
14094,45833.3,7183.33
14095,45833.3,7216.67
14096,45833.3,7333.33
14097,45833.3,7516.67
14098,45833.3,7600
14099,45833.3,7733.33
14100,45833.3,7816.67
14101,45833.3,8100
14102,45833.3,8366.67
14103,45833.3,8566.67
14104,45833.3,8650
14105,45833.3,8716.67
14106,45833.3,8750
14107,45833.3,8800
14108,45833.3,8983.33
14109,45833.3,9033.33
14110,45833.3,9066.67
14111,45833.3,9216.67
14112,45833.3,9500
14113,45833.3,9566.67
14114,45833.3,9666.67
14115,45833.6,13215.8
14116,45833.9,12137.8
14117,45834.7,12281.4
14118,45834.7,12508.9
14119,45834.7,12841.1
14120,45834.7,13470.3
14121,45835.3,13512.5
14122,45835.6,12413.6
14123,45836.1,12783.9
14124,45836.7,12033.6
14125,45836.7,12218.3
14126,45836.7,12958.9
14127,45836.9,13301.7
14128,45837.2,13078.1
14129,45837.2,13100.3
14130,45838.1,13333.6
14131,45838.6,12445.3
14132,45838.9,12439.4
14133,45839.2,12380.8
14134,45840.6,12349.2
14135,45841.1,13443.9
14136,45841.7,12506.1
14137,45841.7,12851.1
14138,45841.9,13400.3
14139,45843.3,12990.3
14140,45843.9,12565
14141,45844.4,12276.1
14142,45845.3,12749.4
14143,45845.3,13366.7
14144,45846.1,13496.1
14145,45846.1,13537.5
14146,45846.7,13300
14147,45846.9,12880.3
14148,45847.2,12441.9
14149,45847.5,12354.7
14150,45847.5,12581.9
14151,45847.5,12963.3
14152,45847.5,13455.8
14153,45848.3,12613.6
14154,45848.6,12817.2
14155,45848.6,13069.4
14156,45848.9,12711.1
14157,45849.2,12204.2
14158,45849.4,13041.9
14159,45849.7,12627.2
14160,45850,10100
14161,45850,10166.7
14162,45850,10550
14163,45850,10583.3
14164,45850,10983.3
14165,45850,11000
14166,45850,11016.7
14167,45850,11050
14168,45850,11250
14169,45850,11333.3
14170,45850,11366.7
14171,45850,11600
14172,45850,11650
14173,45850,11666.7
14174,45850,11833.3
14175,45850,11866.7
14176,45850,12083.3
14177,45850,12433.3
14178,45850,13100
14179,45850,7133.33
14180,45850,7333.33
14181,45850,7366.67
14182,45850,7383.33
14183,45850,7916.67
14184,45850,7933.33
14185,45850,8066.67
14186,45850,8200
14187,45850,8233.33
14188,45850,8266.67
14189,45850,8416.67
14190,45850,8650
14191,45850,8800
14192,45850,8833.33
14193,45850,9050
14194,45850,9116.67
14195,45850,9266.67
14196,45850,9350
14197,45850,9366.67
14198,45850,9383.33
14199,45850,9483.33
14200,45850,9566.67
14201,45850,9633.33
14202,45850,9666.67
14203,45850,9733.33
14204,45850.6,12478.9
14205,45850.8,13184.7
14206,45851.1,12286.9
14207,45851.4,12248.3
14208,45852.2,13383.3
14209,45852.5,12683.1
14210,45853.9,13353.6
14211,45854.4,12029.2
14212,45855.8,12584.7
14213,45856.1,13121.7
14214,45856.4,13056.7
14215,45856.7,13568.1
14216,45857.2,12059.4
14217,45857.5,12408.9
14218,45857.5,13490
14219,45857.8,12333.1
14220,45859.2,12535
14221,45859.7,12117.2
14222,45859.7,12801.4
14223,45859.7,13549.4
14224,45860.6,12166.7
14225,45860.6,13440.8
14226,45860.8,13014.2
14227,45861.1,13323.9
14228,45861.9,12023.6
14229,45861.9,12925.8
14230,45861.9,13221.7
14231,45862.2,12040
14232,45862.2,12571.4
14233,45862.5,12475.3
14234,45863.1,13389.4
14235,45863.6,12250.8
14236,45863.6,12400.8
14237,45863.9,13396.7
14238,45864.7,13565.3
14239,45865.6,13109.4
14240,45865.6,13482.2
14241,45866.1,12985.8
14242,45866.4,13290.8
14243,45866.7,10433.3
14244,45866.7,10866.7
14245,45866.7,11100
14246,45866.7,11183.3
14247,45866.7,11333.3
14248,45866.7,11350
14249,45866.7,11383.3
14250,45866.7,11416.7
14251,45866.7,11466.7
14252,45866.7,11500
14253,45866.7,11550
14254,45866.7,11600
14255,45866.7,11650
14256,45866.7,11766.7
14257,45866.7,11916.7
14258,45866.7,11983.3
14259,45866.7,12416.7
14260,45866.7,13016.7
14261,45866.7,7300
14262,45866.7,7400
14263,45866.7,7416.67
14264,45866.7,7600
14265,45866.7,7716.67
14266,45866.7,7733.33
14267,45866.7,7800
14268,45866.7,8000
14269,45866.7,8366.67
14270,45866.7,8500
14271,45866.7,8650
14272,45866.7,8666.67
14273,45866.7,8883.33
14274,45866.7,8900
14275,45866.7,9150
14276,45866.7,9233.33
14277,45866.7,9250
14278,45866.7,9266.67
14279,45866.7,9466.67
14280,45866.7,9550
14281,45866.7,9650
14282,45866.7,9666.67
14283,45866.7,9733.33
14284,45866.7,9816.67
14285,45866.7,9833.33
14286,45866.7,9883.33
14287,45866.7,9900
14288,45866.7,9916.67
14289,45866.7,9983.33
14290,45866.9,12109.2
14291,45866.9,12400.6
14292,45867.8,13145.8
14293,45868.3,13197.2
14294,45868.6,12510.6
14295,45868.6,12644.4
14296,45869.7,12013.1
14297,45870.3,13569.7
14298,45870.8,12430.8
14299,45870.8,12856.9
14300,45871.7,12921.9
14301,45871.7,13365.6
14302,45871.9,12952.5
14303,45872.2,12888.6
14304,45872.2,13223.6
14305,45872.5,12196.9
14306,45872.8,12306.1
14307,45872.8,13087.2
14308,45873.3,12077.2
14309,45874.4,12425.6
14310,45874.4,13484.2
14311,45875.8,12606.1
14312,45875.8,12773.3
